,SMILES,Molecular Weight,Cosine Similarity,NLL Score,Combined Score
2153,C=C=CC=C1CC(=CN)C=NO1,162.07931294,0.60171926,5.626447661937203,0.10694478938929391
6422,C=CC[b-]1ccccc1CI,257.00040233191004,0.5932703,5.547822300087252,0.10693750984228842
7529,CC1([P+])C=C2C=NC=C21,135.02323724208998,0.7114731,6.653172151773373,0.10693742640468303
2493,C=C1PC2=C1C2,96.01288679,0.7109568,6.648478813419085,0.10693526020868621
3644,C=CC=CC1=CC[P-]#CC1=C,161.05256052991,0.6402045,5.987800667477272,0.10691813652187507
5646,[B+]=C=C(C)P=C=C,107.02164361009,0.63702106,5.9591138118995435,0.10689862366552824
6218,CC=CC=O,70.041864812,0.54074395,5.058905256981753,0.10688951849470545
10161,CC1C=C=CC=[S-]C1,125.04304486791,0.6387191,5.976420608064401,0.10687318108380692
1450,C#[B-]C=[S-]c1ccccc1C,160.05289884782,0.59659016,5.582792537705477,0.10686231976098926
8421,[P-]=C=CC=C[N+]1=C=CC=CC1,161.03943588599998,0.63823414,5.972713149876082,0.10685832760979175
10137,CC=CC=C[P+],98.02798827408999,0.51974225,4.864464240227505,0.10684470576315659
9057,[P+]C1=[P-]2C=CC=C([P-])[P+]2#CC=C1,224.93417168,0.6416548,6.007437410260755,0.10681006652717388
667,[B+]=CC=C(C=CC=C)[S-]#CC,161.05962671999998,0.6405503,5.99770609714719,0.10679921706813449
7060,C=[B-]C1=C2C=CCN1C#SC=CC2,187.06324929991,0.64114374,6.00326872263638,0.1067991070940961
12625,C=C[B+]SC1=CC=CC=[S+]=C1[P-],208.98143567409002,0.6362136,5.9575906317451395,0.10679041914116284
1227,C=C=C=O,54.010564684,0.5618725,5.261526758098974,0.10678886721138964
11821,CC=C=[SH][O+]CC1=C[P+]=C=CCC1,212.04137550618,0.59468067,5.569199055610239,0.1067802858158679
7028,CC#CC(C=CC)=CC[O+]=NC,164.10699048809,0.576869,5.403135548537248,0.10676560040798246
12902,C=CC=C=BC=C=[SH](=C)[O-],151.03943985591,0.50391644,4.719957128481016,0.10676292785659851
4821,[B-]#CC=CC=CCC=CC,130.09592933190999,0.57381874,5.3750290174858995,0.10675639914913589
2322,C=C=[P+]CC=C1C=CC[N+]=C1,163.05398879018,0.7134081,6.682812020470843,0.10675268290363735
1748,CC1=CC1,54.046950192,0.56446457,5.287677373094171,0.10675094739403346
8660,C=CC=C[S+]1C=CC=CC1=C,163.05759777209,0.71369624,6.687840766734991,0.10671549551967148
5875,[B+]Cc1ccccc1C=CC[S+],173.05852956018,0.5658692,5.302936152744724,0.10670866023112269
5052,CCC=C=[PH]=CC=C=[B-]C=CC=N,189.08841502591,0.57162935,5.357824093655488,0.10669057726137787
4083,[SH]#CC=CC=C1C[C-]C=CC1,162.05086989991,0.59531426,5.580166952203308,0.10668395218218833
6981,IC=CC=C1[B-]C=CC=C1,240.96910220390998,0.7103218,6.658353099098036,0.10668130293596068
2641,CBC=CCl,88.025108272,0.5381577,5.044859603149233,0.10667446546111348
9544,C=CC=C,54.046950192,0.56403023,5.287677373094171,0.106668805649023
12074,[BH-]CC=C[S+]=CC=CC=CC,164.08310181599998,0.570251,5.346414881511977,0.10666044454921232
6611,C=CC=CCl,88.00797784,0.53720236,5.0377787831112695,0.10663476531497879
7025,[O-]OC=CC=CCl,118.99053062790999,0.5371627,5.038111520936809,0.10661985526219386
3212,CC1=C(CBr)C=CC1,171.988762388,0.70874816,6.647975215862259,0.10661113177763686
6175,C=C1C=CC=C1C[N+]C=C[S-],163.045570288,0.711342,6.672345521953928,0.10661048274237701
2438,C=CC1=C[O+]C=C[C-](C)CC=C1,161.096640036,0.6470337,6.069968450595871,0.10659589035305984
11850,C=CC=C=[P-]C[O-],113.01672360182,0.56107575,5.263624581986775,0.10659494009759181
4437,CC1=C=CC=[PH]=C=CC1,136.044186918,0.7109881,6.670696134164705,0.10658379426129314
2933,C=CC=C1C=[B-][S-]=C1C,135.04507381582002,0.71101654,6.671816814870096,0.10657015255189019
1271,CC[O+]=CC=CCBr,176.99095346009,0.56060386,5.261155554897987,0.10655527121194867
11015,C=CC=CC1=CC=NCC1=CBr,222.99966142,0.708163,6.646424060397801,0.10654797475450434
4369,[S-]C=CI,184.89274264391,0.60636574,5.69153620103056,0.10653815048904211
10299,SCCCCC=CBr,193.976483452,0.537318,5.043901937759183,0.10652823902746693
11852,C=CC#CCC=CC=[N-],118.06622283591,0.5065197,4.755330527518467,0.1065161869030259
1576,C=C=[C+]=CC1=C[O+]=CC1C,133.06424274818,0.7133951,6.697945658448037,0.10650954114767747
2842,C#[P+]C=CC[B-]C,110.045667286,0.5034169,4.726591623357504,0.10650738121284847
10039,FCC=[P+],76.99509136609,0.5170576,4.854958550522949,0.10650092936045395
4239,[N-]C=CC=CC=CC[S-]Cl,173.00769509582,0.56022334,5.260874680958535,0.10648863068642533
6022,C1=c2ccc3cc2[s+]1c3,133.01064758009,0.7078435,6.6478095182492645,0.10647770224932206
9395,CC=CCC1=C(C)C(C)=C=B1,144.11103081599998,0.5332842,5.008696145949489,0.10647165884641636
2130,C1=CC=[P-]CC=1,96.01343536991,0.7077755,6.648659499985605,0.10645386090176492
12206,C=C[B+]CC=CC=C,105.08700714009,0.60060626,5.642386532469537,0.1064454303560443
13149,C=S1#CC=CC=CC=C1,136.034671256,0.7089822,6.661346909026522,0.10643226346192464
3998,IC=CC#[SH]=C1C=CC=CC1,275.946969288,0.71112597,6.681576708638021,0.10643086218967265
9312,CC[B+]Cc1ccccc1C,145.11830726809,0.5046744,4.7419086257297725,0.10642853224097118
2893,C=COCC#N,83.03711378,0.592273,5.565040698240656,0.10642743315241311
12704,CC=CCC[N-]CCCl,146.07420067591,0.5433812,5.1057918593867715,0.10642447422584676
5397,C#C[S-][B-]c1ccccc1S,177.00149475182,0.55974716,5.2601597749006155,0.10641257745666563
1170,FC1=PCC=CC2=[PH]=C=CC1=[P+]2,213.96608972208998,0.6350083,5.967631348391261,0.1064087639528981
12468,C=CC=CC(C)=C=[P-]C=CC,164.07603562591,0.567332,5.3323670983179525,0.1063940308088712
13631,C#CC=CSc1ccccc1,160.034671256,0.59175324,5.562842402048026,0.10637605771146123
12838,CC=[S+]#CC=C1C=CC=C1C,163.05759777209,0.71135914,6.687840766734991,0.10636604071009113
3679,INCC=C1C=CC=CC1,246.98579732,0.63345593,5.955802526168344,0.10635945858800715
3721,CC1=C[B+]C2=C(C=C[S+]C2)C1,161.05852956017998,0.637706,5.996086279613076,0.1063537033981048
12743,[B+]=CC(=CC#[C+]C#[S+]=C)CC,160.05015594826997,0.5933454,5.57925965270009,0.10634841190517354
2918,C#CNCC(C)(C)C=C=[C-]C,148.11317302791,0.55264354,5.197012689763882,0.10633869311303736
4544,C=[PH](C)C(C)=CC=CC=C=[P+],183.04870009609002,0.562466,5.289771470332475,0.10633087431225562
5361,SC=CC=CCCl,133.995698904,0.55932635,5.260372542086079,0.10632827736324642
2864,CCOc1ccc2cc1C2,134.07316494,0.566411,5.327051076563579,0.10632731134557986
4605,C=C1C=CC[P-]C1=CC=CC,163.06821059391,0.71284765,6.704512041613115,0.10632356920632882
6328,[B+]=C[PH]1=CC=CC=C1C,135.05294373809,0.7103573,6.681457558724112,0.10631771617859469
5958,[B-]C=CC=C1C=P(=C)C=C1F,164.03679405390997,0.5609957,5.2770489699329035,0.1063086018666019
9374,C#CC=CC1=C[S+]=NC1C=C,162.03719667609,0.59153354,5.565116026245108,0.10629311929701159
1116,C=C1C#[S+]C=CC1=CC[B+]C,161.05852956017998,0.6372336,5.996086279613076,0.10627492420984479
400,Cc1cccccocc1,134.07316494,0.56608045,5.327051076563579,0.10626525687019128
8610,C=C(C#[S-])C=CC,111.02739480391,0.63359314,5.962653631438853,0.10626026282860412
10121,CC=C[P+]1=C=C=CC=C1,135.03581330609,0.7079507,6.662454733422121,0.10625974052759853
7753,C#CC=CC(=CC=C)C[B+]C,143.10265720409,0.5492071,5.168671984256839,0.1062569056431326
6368,CC=CN=C=O,83.03711378,0.59126693,5.565040698240656,0.10624664978465052
5522,BrC=C1[B-]=C=C2C[C-]=C=CC2=C1,214.96786481982,0.5908045,5.560725845349854,0.10624593509913705
7890,C=CC1=CC=[N+]C[N-]1,107.06092322399999,0.6373408,5.999615042361269,0.1062302797050855
8210,C=[SH]#[PH]CC1=CC=CCOC1=CF,218.03305085399998,0.5907332,5.561329439186582,0.10622157470961492
136,CC=CC1=CC[O+]C=C1C,136.08826642409,0.7162917,6.743384089409728,0.10622140399216501
12371,C[O+]C=CCCl,106.01799394409,0.51609725,4.858722204374333,0.1062207769639331
4382,C#P1C=C=[C+]=CC=CC=CC1,160.04363833809,0.59179336,5.571619152748226,0.10621568741539945
9856,CC=CC=CC=CCCC[O+],151.11174152009,0.5157846,4.8565259988533285,0.10620443942037788
760,SC=C1C2=C[C+]C=C1[N+]C=CC=C2,186.03664809618,0.70759916,6.6632029676663755,0.10619504861086938
1777,C#CC=CC[O-],81.03458835991,0.53648484,5.051942695564021,0.10619376937967186
7540,C#CC=CC(C)=CC=C[C+]C,144.09335180409,0.5270907,4.9635584932057775,0.10619210572504006
5638,CC12BC#P=C=[N+]C=CC(=CC1)C=[S+]2,218.03536519018,0.59075046,5.563300023949702,0.10618705683913772
169,CC1C=C[B+]CC=C1,105.08700714009,0.5991342,5.642386532469537,0.10618453792984366
10126,C[B+]C=CC=CCC=C[O-],134.090295372,0.5693319,5.362049848593035,0.10617802901133865
514,ICc1ccccc1,217.959248224,0.59124863,5.568543562570778,0.10617652979343842
7851,C=CC=CCC,82.07825032,0.5429133,5.113522187782246,0.10617208603837552
435,[C+]CC=[S-]C=C1CC=C(C)C1,164.065971384,0.5641877,5.314511854943266,0.10615983573205108
11461,C=CC=CC1=CC=[SH]#[P+]=C1[S-]C,214.00397898199998,0.6319412,5.9534702749078035,0.10614669598101918
5007,[S+]C1CB=C2CC3=CC231,133.02777801209,0.7063824,6.656036159808658,0.10612658598556675
4772,[P+]=CC=[S-]=C=C1CC=C(C[P-])C1,210.99056812791,0.63188994,5.954388505630437,0.1061217182437214
7972,CC1=C=[S+]C=CC12[B+]C=CC=C2,172.05070452817998,0.70867187,6.678515152870554,0.10611218985448312
6372,CC1=CC2=CC([S+])=CCC2=C1,161.04194770809,0.6340294,5.975267569707334,0.1061089534537428
852,C#[P-]C1=CC#CCC=[N+](C)CC1,177.070736014,0.56473696,5.322643647181707,0.10610084006233325
13344,[C+]1=C2C=CCC=[P-](C1)C2,136.044186918,0.7076709,6.670696134164705,0.1060865182305809
651,[B-]C[O+]=C=C(C=CC)C=NCC=C,174.10901943599998,0.5144026,4.849035832360551,0.10608348664120529
2178,BrC[P-]=C=C1C=CC=CC1,213.95524756590999,0.6341936,5.9782833549231835,0.10608289396350293
12900,N#CC=[C-][P+],81.984660662,0.53464556,5.039933820962334,0.10608186067440827
3693,C=P1=C([S-])c2ccccc2C=C1,191.00898146590998,0.63146603,5.954292733715305,0.10605223144286148
10284,C=C[P-]C=CC1=[N+]=C=CC=C1,161.03943588599998,0.6334178,5.972713149876082,0.10605193473603129
6349,C#Cc1ccccc1C=NC,143.073499288,0.5413413,5.104496927936951,0.10605184260495634
5508,C#CCCc1ccccc1,130.07825032,0.5659268,5.336588119906294,0.10604655587461076
12882,C=C=C=C1[P-]=C=CC=C1C=CC,172.04473549791,0.7074648,6.671400425198428,0.1060444238235114
5683,CC#[P-]CBr,150.93177246991,0.504537,4.7586963784906455,0.10602420205490003
13340,[B-]1#CC1,37.02550404391,0.49914062,4.70863665567845,0.10600533800578613
13025,C#[P+]=CI,183.89333611409,0.5490098,5.179171370602563,0.1060034049217803
858,CC=PC=CC=CF,130.034765106,0.5591901,5.275214646827317,0.10600328743159154
107,SC1=[B-]2CC=CC=C2CC=C1,161.06017529991,0.63580966,5.998527283833895,0.10599429324451029
535,C=C[P-]1C=CC=CC1=C,136.04473549791,0.7068566,6.671303895226796,0.1059547907713441
5091,C=C=CC=C1C=CC=C[O+]1[P-],163.03127650599998,0.7053969,6.658627587247571,0.10593727932633092
13275,C[S+]=C=CC=C1C=CC=CC1,163.05759777209,0.7084683,6.687840766734991,0.10593378979796038
702,CC#[B-]P=C1C=CC=C(C)C1,161.06969096191,0.63706124,6.013967832141084,0.10593027034234631
6425,[N+]C=CC=CC1C=C=CC=P1,161.03888730608998,0.6326219,5.972176243524456,0.1059282008015003
11231,CN=C=[N-],55.03017167591,0.51545167,4.8660547015123115,0.10592804670543407
13040,C1#[N+]C1,40.018175484089994,0.49829912,4.704650166709316,0.10591629647252318
7404,CCC1=[B-]2P=CC=CCC2=COC1,191.08025564591,0.6390321,6.033801460404978,0.10590870940425869
4862,B#CCC=C,64.04843056,0.5172144,4.883964541171689,0.10590052673345127
1022,SC1=C2CN=C=CC2=C1,135.01427016,0.7040123,6.6489672449175306,0.10588295126288573
10183,Cc1ccccc1C=O,120.057514876,0.5613146,5.301471960013513,0.10587900625683518
5932,C=C(C)C=CC#[S-][P+](=C)C=CF,201.03031120199998,0.5344871,5.04846623635784,0.10587119002767685
9181,C#CC=C[B-](=CC)[P+]=CC#[S+]C,193.04066480209,0.5160764,4.875339808680394,0.1058544442494092
4959,C#CC=C1C=C=[S+]=C(N)C1=C,161.02937164409,0.6312727,5.9640596906103145,0.10584613608088707
6631,[B+]=CCC=CC=C,91.07135707609,0.59394133,5.611404717621814,0.10584539180439814
4785,C=C[P+]#[O+],73.99105418618,0.5873122,5.548817644447856,0.10584457071044026
11388,CC=CS#CC1=CC=C(C)C1,164.065971384,0.56250405,5.314511854943266,0.10584303290106212
1044,CC1N=C=CC=[P-]1,111.02433440191,0.63088834,5.960675023193902,0.1058417612774522
10347,C[n+]1ccc(C=[S-]CBr)c[s+]1,249.93542980809,0.5927032,5.599910164701729,0.10584155920294554
7532,Brc1ccc2ccccc2c1,205.973112324,0.5575969,5.26917818768215,0.10582236964851188
11664,C=Cc1ccc2c(c1)=C=[P-]C#[S+]=2,188.992782822,0.55667484,5.260787810034057,0.1058158698216907
11155,C=C1C=[O+]CCC1=C[N-]C=CC,163.099714036,0.71635306,6.770542432725577,0.1058043821352471
7009,BrC1CC=CC=[O+]1,160.95965333209,0.6319927,5.973621158114521,0.1057972511124622
13405,I[C+]c1ccc2ccccc2c1,265.95869964409,0.5891391,5.569131849885191,0.1057865246809717
1256,FC=CC=CCC=CCBBr,216.01212107199999,0.5565344,5.261971306770954,0.1057653827961543
6020,[P+]=[C+]1=CC=[S+]#CC=C2C=C21,162.97548701826997,0.703641,6.6539199024824125,0.105748341988203
1848,C#C[O+]=C(C=CC)C=CC=C,147.08044139209,0.5219084,4.93553966770939,0.10574495143003329
8982,C=CC#[S+]CBr,163.92898468009,0.5628542,5.3231762650856735,0.10573652698502115
6609,CC=C=[N+]=CCBr,159.97563774409,0.58732903,5.555229184280222,0.10572543644084148
13231,C#CC=NCc1ccccc1,143.073499288,0.5396692,5.104496927936951,0.10572427083373385
8684,C=C[S-]=C1C=CC=CC1=[C+]#N,161.029920224,0.6305727,5.964466145375326,0.10572156187818388
3259,[B+]C=CC=C1C=CC=CC1=[P-][S-]C,204.03393692991,0.5575338,5.274535841842325,0.1057029125063676
7952,C=CC=CCBr,145.973112324,0.5333341,5.046022499815439,0.10569395527350077
47,CC=CC=C1CC=CC2=[PH]=S=C[P+][S+]12,257.98446848418,0.62951946,5.956297461578844,0.10568972866888714
5843,C[B-]CC=CC1=CC1,105.08810429991,0.5965332,5.644786303860338,0.10567861158449647
7494,Cc1cc2c[o+]c1[B-]C=C=[P-]CS2,206.01320148591,0.55606616,5.262320993966451,0.1056693721403951
10490,C[O+]1C=CC=CCC=CC=CC1,163.11174152009,0.71874887,6.8022704164064915,0.10566308357547632
8066,N#C[N+],40.00559942008999,0.49669856,4.700911913131106,0.10566004373387695
10030,[C+]#C[N+]=CCCC=CC,120.08022716017999,0.5642772,5.340562895904354,0.10565874479661384
2246,CCC=CC=CC=CC=[N-],134.09752296391,0.5683237,5.379016529732607,0.10565568420850924
6742,CC=CC=C=CC=CC=C=[P-],161.05256052991,0.632488,5.987800667477272,0.10562943682297246
1341,[S+]#CC=CC=C1CBC[CH-]C1,162.06745175199998,0.591973,5.604689814034705,0.10562101139708954
1511,Cc1c2cccc1OC=CNC2,161.084063972,0.6380666,6.041578342126144,0.10561256574019007
1869,C#[N+]Cc1ccccn1,119.06037464408999,0.5367616,5.082548702383626,0.10560874343338882
4907,C=CCCCI,195.974898288,0.53274083,5.044866649498416,0.10560057745591545
4736,CB1C=CC=[P-]=C=CC=CC1,161.06969096191,0.63503855,6.013967832141084,0.10559393937468751
12500,Cc1c2cccc1CC=[SH]#CC2,176.065971384,0.56118,5.314525323299221,0.10559362528136897
12954,C=CC=[P-]=[N+]=C1C=CC=CC1,163.05508594999998,0.70575356,6.684306405701183,0.10558366448202358
3937,C#COCC=[S-]#CCB=CC=CC,191.07073998391,0.6351481,6.015840899013667,0.10557927290092728
116,C#[B-]C1c2ccccc2C=C=[S+]1C,185.05962672,0.59042513,5.592260153161871,0.10557898193833347
11058,CCP=C1[N+]=[P-]=CC2[O+]=C=CC=C12,209.01538858809,0.62880784,5.956238243410695,0.10557130474542675
10088,[C-]CC=CC=C(C[C-])C[N+]=C=[S-]CC,204.08579260782,0.5649569,5.352139424662191,0.10555720967476474
9347,C[C-]C=C1C=[O+]C2=CC=CC=[S-]2C1,191.05360955191,0.6320599,5.9892132034700385,0.1055330392620215
7904,CB1C=CC=CC1C=CF,136.08595894,0.71093833,6.738383448920298,0.10550577001950544
216,BrC=CC=CC1=CC=C=[O+]C1,210.97530339609,0.62886834,5.9608975478447235,0.10549893474906345
1787,C=CC1=C(C=C)C(=C)C=C1,130.07825032,0.5629529,5.336588119906294,0.1054892870579805
9275,CC=CC=CC=CC=C[B-]=[P-],161.07023954182,0.6342934,6.01492694298849,0.10545321388131419
12334,CC=CC#CCC=CC,120.093900384,0.56628954,5.370310032031783,0.10544820331188251
10704,C[B+]CC=CCCI,220.99930517209,0.51180494,4.854677823329105,0.10542510892419509
8914,N#CC=CP1C=CC=CC1=CCBr,252.96559801799998,0.7022468,6.661203241189044,0.10542341371924965
9611,C=C=[B-]C(=C)[O-],79.03661730782001,0.6293195,5.970008238856904,0.10541350427394477
4574,C=C[C+]C=CC(C)=CC=CC,146.10900186809,0.5465511,5.18544859455429,0.10540093077661081
5358,C#CC1C#P=CC=C=[P-]=C1,162.98719699991,0.7007491,6.648460273965188,0.1054002085262783
11421,C=CC#[S+](C=CC=C)C=CC=C,177.07324783609,0.5614827,5.327161627359791,0.10539997972727108
368,CC=C1C=CC=CC1=S,136.034671256,0.7020988,6.661346909026522,0.10539892253314663
9736,C=c1ccccc1=CC=CI,255.974898288,0.62824374,5.961160078738445,0.1053895107789617
8965,C=CC=C[P+]C1=CC(=C)C=C1,161.05146337009,0.6308482,5.986374552937768,0.10538068130432016
1590,BrCC1=c2ccccc2=[S+]=C=[P-]1,255.911119922,0.6375313,6.05201841083937,0.10534192681498424
5784,Sc1cccc2c1C=CC=[N+]2,161.02937164409,0.6282151,5.9640596906103145,0.10533346531193051
7848,C=CCC=C=[P+],97.02016324208999,0.62751114,5.958352674678564,0.10531621371644297
7362,C[P-]C1=c2ccccc2=[O+]P=[SH]1,213.977109136,0.6276254,5.959813979379071,0.10530956300985277
10124,CC=CC1=C[S-]=C=CC1=CC,163.05869493191,0.7043011,6.689433985027196,0.10528560718696511
3188,[P-]C1=C2C=C=[S-]C=CC=C12,162.97822991782,0.7003076,6.652333824264142,0.10527246920417774
3881,C[N+]12C=CC=CC(=C1)C=[P-]=C2,163.05508594999998,0.703647,6.684306405701183,0.10526851624856512
1836,CC=C1C=CC=CC#[B-]C#S#S1,191.01659623591,0.6270449,5.956728369828538,0.10526666270851014
11483,C#CC=CC(=CC=C)C[P-]#[P+],179.01794854800002,0.51126295,4.858692044250481,0.10522645778433397
11243,BrC#CC=Cc1ccccc1,205.973112324,0.5544245,5.26917818768215,0.10522030277953759
11258,C=CC[O+]=C1[N-]C[S+]=C2C=C=PC=C12,222.01369795808998,0.626572,5.95562521727731,0.10520675664472914
8441,CC=C=PCCl,119.989564502,0.55345535,5.26149478314521,0.10518975606630922
2448,[B+]CN(C)NCC=CCCC,152.14793036409,0.49673784,4.722554685383999,0.10518413674039907
4389,CB=CC=CC=CC=[S-]=CC,164.08365039590998,0.5624355,5.34755762546374,0.10517614716224376
1097,CC1[N-]C2=C[O+]C1=CC=[P+]=C=CC2,191.04945199009,0.62935245,5.983856930603902,0.10517504974960576
12567,C=CC=CC1=[S+]CC1,125.04194770808999,0.62840414,5.9752556286282745,0.10516774168817834
9319,BrC=CC=[P-]C1=CCC=C1,213.95524756590999,0.6287098,5.9782833549231835,0.10516560620584682
4681,[C-]#CC=C[P-]=C=C,107.00615891782,0.6261169,5.9537375351577,0.10516366704721003
9609,Sc1ccc2ccccc2c1,160.034671256,0.58484036,5.562842402048026,0.10513336798617619
7684,C=CC=CC=C[O-],95.05023842391,0.47100192,4.4807594182097,0.10511653921210731
8978,[C-]=C=[O+][P+]1=CC=CCC=1C=C,163.03072792608998,0.6998292,6.658202780552933,0.10510782621638207
6765,[S+]=C=CCC=C[P+]c1ccccc1,205.02298579017997,0.6991874,6.653006994372498,0.10509344098815193
1235,C=C=[S+]CC=C1C=CC=CC1,163.05759777209,0.70265937,6.687840766734991,0.10506520609910597
13503,CC=CC1=C([O-])CC=CC1,135.08153855191,0.70693314,6.729513670533236,0.10504966263017985
6660,BC[S+]=CC=C1C=CC=CC1,163.07472820408998,0.7054372,6.7161430741187775,0.10503605649775219
6331,C=C1C2[S+]=CC#[P+]1C=CC=C=[SH]2,210.97940672617997,0.6254698,5.958575578005123,0.10496968539241408
11713,CC#C[S+]1=CC=CC=[C+][B-]=CC=C1,185.05907814008998,0.5867436,5.591446220202382,0.10493592714814759
2166,C=CC=[N+]=CC1=CC[N+]=C1,133.07547612818,0.70490897,6.71754216397641,0.1049355478255548
12648,C=C1C=CC(=CC=CC#[P-])C1,160.04473549791,0.5847761,5.572831017574584,0.10493339949702236
6727,CC=CC=NCC#[S+]1C=[C-]CC=C1,191.076870416,0.63244605,6.027152523834294,0.10493281000321818
10653,CC=CC=CBr,145.973112324,0.5294698,5.046022499815439,0.10492814649436444
3325,[O-]C[B+]c1ccc[o+]c1,121.04553625208999,0.5312385,5.062906411473269,0.10492757580896539
6215,CC=CC=CC=CC[P+]I,264.96376140209003,0.583838,5.5642084535064,0.10492741076666784
56,C#CC=CC=C=CC=CC,130.07825032,0.5599235,5.336588119906294,0.1049216310204526
1558,C=CC=[P-]CC1=CC(=C)C=C1,162.06038556191,0.5868381,5.593399276728353,0.1049161873038688
10983,CC=CCC1=CC=[P+]=CC=C1,163.06711343409,0.7031623,6.702658303247356,0.10490797541729911
10001,[O-]C1CC=CC1,83.05023842391,0.58529854,5.57937221734235,0.10490401346386709
1121,BCC=C[N+]C1(CC)C=CC1,148.12920630008998,0.55023336,5.24554589098699,0.104895348461377
6364,CCC=CC=CC=C=[N+],120.08077574008999,0.56028855,5.341666463396627,0.10489021587343185
9899,CC=[S-]CC(C)=CC=CC#P,183.04028159390998,0.5537306,5.280410283819461,0.10486507246028766
6083,C=[C+]C=C1C=CC=CC1I,242.96652467609,0.698419,6.660436395469013,0.10486084295490411
9744,N#[S-]C1=C[N+]=C=Cc2cccc1c2,186.025169192,0.6977094,6.654336194926112,0.10485033535160901
10738,C=C[P+]C=c1ccccc1=C,161.05146337009,0.627662,5.986374552937768,0.10484843497343369
9780,C=C=CC=C,66.046950192,0.5543095,5.287669042494198,0.10483059414046955
8954,C=P1=C2CC2=C1,96.01288679,0.69685256,6.648478813419085,0.10481383552057062
8586,[N-]C=CC=CC[C-]C#[O+],120.04548739191,0.5540428,5.285990940223546,0.10481342522669529
11200,ClC12C=CC=C1C2,112.00797784,0.5815592,5.548612719138984,0.10481163682723622
1821,C[B-]=CC=[S+]1=C=[N+]=CC=C1C,163.06215214009,0.7015325,6.694650779991573,0.10479000416236411
3838,CC12C=CC1=CC=[N+]2,105.05730064408999,0.5855788,5.588833698236289,0.10477656535612023
10969,ClC=CC=CC=CC=CBr,217.949790036,0.5844871,5.57929804977665,0.10475996717856537
2835,C=CC=C=PC=O,112.00780141,0.58110356,5.548577937673807,0.10473017948673502
4745,B#CCC,52.04843056,0.48134246,4.596305185589992,0.10472378252743325
9556,CC=CC1=CC=C[S-][B+]1,135.043976656,0.6985498,6.6705957091904144,0.10472075321687667
3980,C=CC=CC=CC[S-]CI,265.96316793191,0.58260524,5.5647684561478705,0.10469532511914915
11316,C=C=CCB1CCC=C(C[S+])C1,177.09037826808998,0.5613846,5.362174291727071,0.10469346719080723
1173,C=CC=[B-]OC[N+]=O,111.049158832,0.6263085,5.9834748174135335,0.10467304031163073
7944,ClC=c1cccc2c1=C=[C+]C=C2,173.01525429209,0.550733,5.263041655534545,0.1046415754012869
7858,CC=CC=[P-]=C1C=CC=CC1,163.06821059391,0.7015206,6.704512041613115,0.1046341057220018
5316,CC=CC=C=CF,98.053178444,0.5116559,4.8900176842128795,0.10463273545129628
11315,CC=CCC=[N-],82.06622283591,0.5326931,5.091805502536977,0.10461772111861779
12099,CC=[C+]#[S-]=CC=CC=CC=CCF,196.072199636,0.53373224,5.102149666444461,0.10460928634490911
4868,C=CC=Cc1cc[o+]cc1,133.06479132809,0.7007362,6.698829543212178,0.10460577032615824
6013,C1=C[O+]=1,41.00219107209,0.5802954,5.5478757116347985,0.10459776211518805
11083,C=C=C=CC=CC=CC=C,130.07825032,0.5581579,5.336588119906294,0.10459078128128112
10264,C=CC[N+]#CC1=CC[B-](CC)=C1,159.12192984799998,0.52704465,5.040474888097403,0.1045624996837267
12669,C=C[P-](C)=S=C=C=CC=CC,183.04028159390998,0.55202615,5.280410283819461,0.10454228420513635
10221,[c-]1cccc2c1S2,106.99609467591,0.6223783,5.953455152125882,0.10454068667625947
11565,[B+]=CC(C)=CC,79.07135707609,0.6289985,6.016847329058611,0.10453955096256776
11715,C=C=[S+]C1=c2ccccc2=[B-]=NC1,185.04705065599998,0.5827769,5.575491355452744,0.10452476148782715
3547,C=CC=CC=CC=CBr,183.988762388,0.5265837,5.038572534377565,0.1045104874400454
8486,C#[S+]C=CCl,105.96385019609,0.5090692,4.871008065897191,0.10451003107437452
12021,CC=CC=CC=CC[B+]C[S+]Cl,199.05085733617997,0.62545013,5.985579255421494,0.1044928331223476
12730,[B-]C=CCl,71.99435672390999,0.5797323,5.548221897436698,0.10448974636700309
12012,[S-]=c1ccc2ccc1cc2,146.01956977191,0.5267316,5.041775871948983,0.1044734283466948
11945,CC=CC=C[S+]=[N-],113.029920224,0.55069333,5.27131438258308,0.10446983298292718
10255,C=C[P+]C12C=CCC1=C2,135.03581330609,0.69598436,6.662454733422121,0.1044636536237179
3707,C=CC#[S-]=C=CC1(CC[N-])C=CC1,190.07014254382,0.55591553,5.321631472817343,0.10446336566819767
2214,[C-]#CC=C1CC=CC=P1,133.02126040191,0.6948147,6.652042518563281,0.1044513290568839
6535,[B+]=C(C)C=CC=C,91.07135707609,0.58606774,5.611404717621814,0.10444225031717501
7558,C=CCC1(C)C=[O+]1,97.06479132809,0.62724006,6.00570745805123,0.10444066184393863
2626,C=CS#CC1=C[C+](C)#CC1=C,161.04194770809,0.62404907,5.975267569707334,0.10443868165184426
11785,CC=C1C[S+]C=C=CC=[O+]C[S+]1,199.02348623227,0.62246394,5.960161138465809,0.10443743501443715
6976,C=C=[C-]CC=C1C[N+](=C)C=C1C[S-],190.06959396391,0.5556314,5.320673402468629,0.10442877378958595
4037,C=C=C(C=CC)C=CC=C[P+],162.05928840209,0.5839199,5.591758145236915,0.10442509629493518
