csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,m/z,sample_name,class
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1441750.25,5987.824,1.728,5987.824,1.76,5987.824,1.688,115,Green_River_Shale_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,226778.55,5490.256,1.28,5490.256,1.304,5490.256,1.256,115,Atacama_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,277782.72000000003,6488.896,1.296,6488.896,1.32,6488.896,1.264,115,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,496396.93,3068.992,1.176,3068.992,1.2,3072.496,1.152,115,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,601413.82,7529.584,1.176,7529.584,1.208,7529.584,1.144,115,Lignite,1
230901_07_LON94101_300uLDCM_100oC24h.csv,33144.560000000005,4081.648,1.904,4081.648,1.936,4081.648,1.872,101,LON94101,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,58564.15,7764.352,2.056,7764.352,2.072,7764.352,2.032,101,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,195176.26000000004,8927.68,1.8,8927.68,1.832,8931.184,1.76,101,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,73419.68000000001,7203.712,1.488,7203.712,1.512,7203.712,1.464,101,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,156085.65000000002,4074.64,1.432,4074.64,1.472,4078.144,1.392,101,Jbilet_Winselwan,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,420757.48,4074.64,2.176,4074.64,2.224,4074.64,2.128,101,Murchison_Pristine,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,169793.71000000002,7960.576,1.92,7960.576,1.96,7960.576,1.88,101,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,582041.0,7957.072,1.904,7957.072,1.952,7957.072,1.848,101,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,61720.0,7340.368,1.176,7340.368,1.2,7340.368,1.152,263,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,64437.62,7438.48,1.552,7438.48,1.576,7438.48,1.528,263,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,199767.12,8976.736,1.712,8976.736,1.744,8976.736,1.68,273,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,88743.51999999999,8244.4,2.384,8244.4,2.424,8244.4,2.344,273,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,15028.0,8072.704,1.008,8072.704,1.024,8072.704,0.984,298,Lignite,1
230901_07_LON94101_300uLDCM_100oC24h.csv,52580.1,4754.416,1.656,4754.416,1.688,4757.92,1.616,139,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,266693.56,4743.904,1.632,4743.904,1.656,4743.904,1.608,139,LEW85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,637712.6699999999,5763.568,2.08,5760.064,2.128,5767.072,2.032,139,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,123425.13,6345.232,1.392,6345.232,1.424,6345.232,1.352,139,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,441509.73,5055.76,1.072,5055.76,1.088,5055.76,1.048,105,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,2055747.31,5791.6,1.016,5791.6,1.04,5795.104,0.992,105,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,3154728.92,6040.384,2.136,6040.384,2.192,6043.888,2.08,105,Murchison_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,105246.55,9933.328,1.568,9933.328,1.592,9933.328,1.544,105,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,107035.62,9758.128,1.48,9758.128,1.504,9758.128,1.456,105,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,456025.58,6488.896,1.296,6488.896,1.32,6488.896,1.264,105,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,18944.0,6674.608,2.232,6674.608,2.256,6674.608,2.2,663,Orgueil,0
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,57160.0,4288.384,1.04,4288.384,1.056,4291.888,1.016,111,GSFC_soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,893629.1399999999,2953.36,1.984,2953.36,2.016,2953.36,1.952,111,Murchison_Pristine,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,39799.39,4291.888,1.072,4291.888,1.088,4291.888,1.048,111,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,98395.46000000002,9488.32,1.24,9488.32,1.264,9488.32,1.208,111,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,75006.42,9074.848,1.08,9074.848,1.096,9074.848,1.056,111,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,308922.81,9775.648,1.416,9775.648,1.448,9775.648,1.384,111,Lignite,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,265622.68,2953.36,1.992,2953.36,2.024,2956.864,1.952,38,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,38198.6,6043.888,2.128,6043.888,2.16,6047.392,2.096,38,Rio_Tinto_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,59182.2,8854.096,1.2,8854.096,1.224,8854.096,1.176,307,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,184444.87,8601.808,1.136,8601.808,1.152,8605.312,1.112,313,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,141737.30000000002,9204.496,2.32,9204.496,2.36,9208.0,2.28,306,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,39400.0,8310.976,1.368,8310.976,1.392,8310.976,1.344,306,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,583029.38,4071.136,1.888,4071.136,1.928,4074.64,1.84,39,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,137296.58,4540.672,1.672,4540.672,1.704,4544.176,1.64,39,ALH83100,0
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,1128703.5699999998,6040.384,2.136,6040.384,2.192,6043.888,2.08,39,Murchison_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,88760.54,7540.096,2.304,7536.592,2.336,7543.6,2.264,110,LEW85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,33538.03,5448.208,2.224,5448.208,2.256,5448.208,2.184,110,LEW85311,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,67279.0,2953.36,1.992,2953.36,2.024,2953.36,1.952,110,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,24480.0,6867.328,1.008,6867.328,1.024,6867.328,0.984,110,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,503162.07,7315.84,1.008,7315.84,1.032,7315.84,0.984,110,Lignite,1
230901_07_LON94101_300uLDCM_100oC24h.csv,51981.08,3952.0,1.248,3952.0,1.272,3952.0,1.224,104,LON94101,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,151281.95,6558.976,1.176,6558.976,1.192,6562.48,1.152,104,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,1281708.53,6594.016,1.168,6594.016,1.192,6594.016,1.136,104,Jbilet_Winselwan,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,42695.26,6047.392,2.136,6047.392,2.16,6047.392,2.104,104,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,124513.86,7936.048,1.384,7936.048,1.408,7939.552,1.352,104,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,187801.9,10108.528,1.624,10108.528,1.64,10112.032,1.608,138,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,346553.12000000005,7463.008,1.048,7463.008,1.072,7466.512,1.016,138,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,66872.16,8293.456,1.104,8293.456,1.12,8296.96,1.088,299,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1383639.22,7936.048,1.376,7936.048,1.408,7939.552,1.344,266,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,34168.0,9200.992,1.04,9200.992,1.056,9200.992,1.016,258,Murchison_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,758020.81,9200.992,1.048,9200.992,1.072,9204.496,1.024,258,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,77117.5,8051.68,1.672,8051.68,1.696,8051.68,1.64,270,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,66865.51,8030.656,1.432,8030.656,1.456,8030.656,1.408,270,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,652381.1900000001,7529.584,1.168,7529.584,1.2,7529.584,1.136,270,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,1049867.05,9036.304,1.176,9036.304,1.208,9036.304,1.144,112,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,68255.88,9036.304,1.192,9036.304,1.216,9039.808,1.168,112,ALH83100,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,86454.0,2953.36,1.992,2953.36,2.024,2953.36,1.952,112,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,303145.73,9484.816,1.24,9484.816,1.264,9488.32,1.216,112,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,169400.75000000003,9074.848,1.072,9074.848,1.096,9074.848,1.048,112,Rio_Tinto_Soil,1
230901_07_LON94101_300uLDCM_100oC24h.csv,58808.0,3909.952,1.032,3909.952,1.056,3913.456,1.008,106,LON94101,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,24160.0,3913.456,1.048,3913.456,1.056,3916.96,1.032,106,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,970906.9,5791.6,1.016,5791.6,1.032,5795.104,1.0,106,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,18764.0,5059.264,1.144,5059.264,1.16,5059.264,1.12,106,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,37006.99,9933.328,1.568,9933.328,1.592,9933.328,1.536,106,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,585406.81,9695.056,1.352,9695.056,1.376,9698.56,1.32,106,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,37622.0,9215.008,1.16,9215.008,1.192,9215.008,1.128,338,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,34415.31,9824.704,1.304,9824.704,1.328,9828.208,1.272,310,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,52919.54000000001,9824.704,1.304,9824.704,1.328,9828.208,1.28,311,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,73617.39,9484.816,1.24,9484.816,1.264,9484.816,1.216,339,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,210301.84000000003,9484.816,1.24,9484.816,1.264,9488.32,1.216,339,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,45614.77,9484.816,1.256,9484.816,1.272,9484.816,1.232,339,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,80138.48,9074.848,1.08,9074.848,1.104,9074.848,1.048,339,Lignite,1
230901_06_ALH83100_300uLDCM_100oC24h.csv,15659.9,4540.672,1.672,4540.672,1.696,4540.672,1.648,113,ALH83100,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,296758.73,2953.36,1.992,2953.36,2.024,2953.36,1.952,113,Murchison_Pristine,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,30193.17000000001,8030.656,1.432,8030.656,1.456,8030.656,1.4,271,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,783943.02,8927.68,1.792,8927.68,1.824,8931.184,1.76,259,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,501505.33,7463.008,1.04,7463.008,1.056,7466.512,1.024,259,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,105778.18,7764.352,2.056,7764.352,2.088,7764.352,2.016,202,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,276095.43999999994,8037.664,2.344,8037.664,2.368,8037.664,2.32,202,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,665071.4700000001,7957.072,1.912,7957.072,1.96,7957.072,1.856,202,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,16684.0,11103.664,1.64,11103.664,1.656,11103.664,1.616,570,LEW85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,265894.9,6692.128,2.048,6692.128,2.072,6692.128,2.016,174,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,739554.9500000001,5987.824,1.728,5987.824,1.76,5987.824,1.688,174,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,484701.0,7529.584,1.176,7529.584,1.208,7529.584,1.144,174,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,823527.2199999997,9281.584,1.144,9281.584,1.168,9285.088,1.12,148,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,878567.3400000001,2953.36,1.984,2953.36,2.016,2953.36,1.952,148,Murchison_Pristine,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,252691.85,7463.008,1.048,7463.008,1.072,7466.512,1.024,148,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,2201732.83,4071.136,1.88,4071.136,1.936,4074.64,1.816,75,LEW85311,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,825531.74,2953.36,1.992,2953.36,2.024,2953.36,1.952,75,Murchison_Pristine,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,70984.0,4071.136,1.896,4071.136,1.944,4071.136,1.84,61,LEW85311,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,67215.66999999998,2953.36,1.992,2953.36,2.024,2953.36,1.952,61,Murchison_Pristine,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,56395.33,9919.312,2.072,9919.312,2.112,9922.816,2.024,376,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,15417.089999999998,9810.688,1.944,9810.688,1.968,9810.688,1.92,376,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,45639.86,9901.792,2.088,9901.792,2.128,9901.792,2.048,376,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,63780.40999999999,9779.152,1.888,9779.152,1.92,9782.656,1.856,376,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,49444.98,9663.52,1.912,9663.52,1.952,9667.024,1.872,362,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,41046.76,9646.0,1.272,9646.0,1.296,9649.504,1.24,438,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,35382.520000000004,9789.664,1.328,9786.16,1.36,9793.168,1.296,388,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,41099.75,9624.976,1.16,9624.976,1.184,9624.976,1.136,411,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,190932.89,10550.032,1.832,10550.032,1.872,10553.536,1.792,411,Lignite,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1023111.96,4074.64,2.168,4074.64,2.208,4078.144,2.128,74,Murchison_Pristine,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,983753.85,2953.36,1.992,2953.36,2.024,2956.864,1.952,74,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,531722.39,9484.816,1.24,9484.816,1.256,9488.32,1.216,74,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,358516.8300000001,9074.848,1.072,9074.848,1.096,9074.848,1.048,74,Rio_Tinto_Soil,1
231003_01_AZ_400uLDCM_100oC24h.csv,359683.15,6944.416,1.184,6944.416,1.216,6944.416,1.144,149,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2182867.24,9036.304,1.176,9036.304,1.208,9036.304,1.144,149,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,179984.86,9036.304,1.2,9036.304,1.224,9039.808,1.168,149,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,7973081.189999999,9281.584,1.16,9278.08,1.184,9285.088,1.136,149,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,37289528.33,6040.384,2.136,6040.384,2.192,6043.888,2.08,149,Murchison_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,302790.0,6047.392,2.128,6047.392,2.152,6047.392,2.104,149,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,3756067.7,7231.744,1.648,7231.744,1.68,7235.248,1.616,149,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,181958.23,7641.712,2.24,7641.712,2.288,7645.216,2.184,161,LEW85311,0
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,43176.0,5739.04,1.216,5739.04,1.232,5739.04,1.192,161,Jarosite_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,66173.28,5490.256,1.288,5490.256,1.304,5490.256,1.264,161,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,49061.57,9390.208,1.176,9390.208,1.2,9390.208,1.152,161,Rio_Tinto_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,587192.3,6692.128,2.04,6692.128,2.088,6692.128,1.984,175,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,748291.39,9786.16,1.336,9786.16,1.368,9789.664,1.296,175,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,224167.63,9085.36,1.08,9085.36,1.096,9085.36,1.056,175,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,24360.0,9200.992,1.04,9200.992,1.056,9200.992,1.016,175,Murchison_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,42528.0,9470.8,1.232,9470.8,1.256,9470.8,1.208,175,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2792114.459999999,9943.84,1.544,9940.336,1.592,9947.344,1.496,175,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1802485.5300000005,9537.376,1.248,9537.376,1.264,9537.376,1.224,217,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,620542.1699999999,8419.6,1.12,8419.6,1.136,8419.6,1.096,203,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,193854.85,7960.576,1.912,7960.576,1.952,7960.576,1.872,203,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,159033.63999999998,6488.896,1.296,6488.896,1.328,6488.896,1.264,203,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,780043.72,7957.072,1.904,7957.072,1.952,7957.072,1.856,203,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,146511.86,8927.68,1.792,8927.68,1.824,8927.68,1.76,215,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,933261.79,9772.144,1.416,9772.144,1.448,9775.648,1.376,215,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,381498.57,7550.608,2.6,7550.608,2.656,7554.112,2.544,201,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,41750.11000000001,7032.016,1.544,7032.016,1.576,7035.52,1.512,229,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,315567.36,8927.68,1.792,8927.68,1.824,8931.184,1.76,229,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,85149.57,9467.296,1.336,9467.296,1.352,9467.296,1.312,229,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,408969.41,7641.712,2.24,7641.712,2.28,7641.712,2.192,163,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,301502.69999999995,6558.976,1.176,6558.976,1.2,6562.48,1.152,89,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,653579.72,6695.632,2.368,6695.632,2.424,6695.632,2.312,89,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2736666.33,6692.128,2.048,6692.128,2.104,6692.128,1.992,177,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,2851418.9799999995,9828.208,1.512,9828.208,1.544,9831.712,1.472,177,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,6246840.170000001,6040.384,2.144,6040.384,2.192,6043.888,2.088,177,Murchison_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,657979.57,6695.632,2.368,6695.632,2.416,6695.632,2.32,177,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,351766.81000000006,8924.176,1.056,8924.176,1.08,8924.176,1.032,177,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,551136.55,4071.136,1.88,4071.136,1.928,4074.64,1.824,62,LEW85311,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,474227.23,4074.64,2.176,4074.64,2.224,4078.144,2.12,62,Murchison_Pristine,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,79510.33,4078.144,2.16,4078.144,2.192,4078.144,2.12,62,Orgueil,0
230901_07_LON94101_300uLDCM_100oC24h.csv,58648.02,4081.648,1.904,4081.648,1.936,4081.648,1.872,76,LON94101,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,211910.93,7224.736,2.296,7224.736,2.344,7224.736,2.24,76,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,115121.79,5283.52,1.64,5283.52,1.664,5283.52,1.608,76,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,133325.25,6611.536,1.56,6611.536,1.592,6611.536,1.528,76,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,96919.57,5809.12,1.56,5809.12,1.584,5809.12,1.536,76,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1205274.2999999998,4074.64,2.176,4074.64,2.224,4078.144,2.12,76,Murchison_Pristine,0
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,3080722.7,6040.384,2.136,6040.384,2.192,6043.888,2.08,76,Murchison_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1557213.12,5987.824,1.728,5987.824,1.76,5987.824,1.688,188,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,46330.69,5563.84,1.04,5563.84,1.056,5563.84,1.016,188,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,699596.1200000001,5854.672,1.176,5854.672,1.2,5858.176,1.152,188,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,69424.2,10154.08,1.624,10154.08,1.648,10157.584,1.592,407,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,184408.5,9779.152,1.904,9775.648,1.944,9782.656,1.864,361,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,135211.97,10108.528,1.624,10105.024,1.672,10112.032,1.576,413,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,22650.75,9239.536,1.176,9239.536,1.192,9243.04,1.16,413,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,112206.95,9029.296,1.168,9029.296,1.192,9029.296,1.144,349,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,31974.78000000001,9765.136,2.016,9765.136,2.056,9765.136,1.968,348,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,33711.97,9456.784,1.704,9456.784,1.752,9456.784,1.656,348,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,16318.0,10020.928,2.352,10020.928,2.376,10020.928,2.32,374,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,265924.83,10108.528,1.624,10108.528,1.656,10112.032,1.584,412,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,38298.92,10550.032,1.84,10550.032,1.864,10550.032,1.816,412,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,2167195.91,4071.136,1.888,4071.136,1.936,4074.64,1.832,77,LEW85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,563506.44,3068.992,1.176,3068.992,1.2,3072.496,1.144,77,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,617820.9600000001,9278.08,1.16,9278.08,1.184,9281.584,1.128,189,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,720304.0599999999,7147.648,2.272,7147.648,2.328,7151.152,2.208,189,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,196256.12,6488.896,1.296,6488.896,1.32,6488.896,1.264,189,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1506212.63,9943.84,1.544,9943.84,1.584,9947.344,1.504,189,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,44128.0,5490.256,1.008,5490.256,1.04,5490.256,0.976,63,Icerland_Soil,1
230901_07_LON94101_300uLDCM_100oC24h.csv,138260.32,4081.648,1.912,4081.648,1.952,4085.152,1.864,63,LON94101,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,39537.00000000001,4085.152,1.968,4085.152,2.008,4085.152,1.92,63,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,263446.82,5987.824,1.728,5987.824,1.776,5987.824,1.672,63,Green_River_Shale_Soil,1
